learning_rate,step,training_loss,epoch
,39,4.220378398895264,0
2e-05,40,,
,40,3.969130754470825,0
2.05e-05,41,,
,41,4.005822658538818,0
2.1e-05,42,,
,42,3.6658194065093994,0
2.15e-05,43,,
,43,3.9690277576446533,0
2.2000000000000003e-05,44,,
,44,3.8670361042022705,0
2.25e-05,45,,
,45,3.8781790733337402,0
2.3000000000000003e-05,46,,
,46,3.595834255218506,0
2.35e-05,47,,
,47,3.6598899364471436,0
2.4e-05,48,,
,48,3.6872193813323975,0
2.45e-05,49,,
,49,3.6102561950683594,0
2.5e-05,50,,
,50,3.4925124645233154,0
2.5500000000000003e-05,51,,
,51,3.3093156814575195,0
2.6000000000000002e-05,52,,
,52,3.0121264457702637,0
2.6500000000000004e-05,53,,
,53,3.1215004920959473,0
2.7000000000000002e-05,54,,
,54,2.897456169128418,0
2.7500000000000004e-05,55,,
,55,2.873741388320923,0
2.8000000000000003e-05,56,,
,56,2.8065123558044434,0
2.8499999999999998e-05,57,,
,57,2.685929536819458,0
2.9e-05,58,,
,58,2.609316825866699,0
2.95e-05,59,,
,59,2.9002573490142822,0
3e-05,60,,
,60,2.6063079833984375,0
3.05e-05,61,,
,61,2.510509729385376,0
3.1e-05,62,,
,62,2.5950729846954346,0
3.15e-05,63,,
,63,2.6386377811431885,0
3.2000000000000005e-05,64,,
,64,1.9107097387313843,0
3.2500000000000004e-05,65,,
,65,2.4078738689422607,0
3.3e-05,66,,
,66,2.2303342819213867,0
3.35e-05,67,,
,67,2.1761910915374756,0
3.4000000000000007e-05,68,,
,68,2.1652159690856934,0
3.45e-05,69,,
,69,2.0987422466278076,0
3.5e-05,70,,
,70,1.9645110368728638,0
3.55e-05,71,,
,71,1.8723503351211548,0
3.6e-05,72,,
,72,1.6934239864349365,0
3.65e-05,73,,
,73,1.768083095550537,0
3.7e-05,74,,
,74,2.2167348861694336,0
3.7500000000000003e-05,75,,
,75,1.7903741598129272,0
3.8e-05,76,,
,76,1.750869631767273,0
3.85e-05,77,,
,77,1.8152071237564087,0
3.9000000000000006e-05,78,,
,78,1.867440938949585,0
3.9500000000000005e-05,79,,
,79,1.491761565208435,0
4e-05,80,,
,80,1.3674830198287964,0
4.05e-05,81,,
,81,1.5079572200775146,0
4.1e-05,82,,
,82,1.5825892686843872,0
4.15e-05,83,,
,83,1.3667683601379395,0
4.2e-05,84,,
,84,1.3226567506790161,0
4.25e-05,85,,
,85,1.165647268295288,0
4.3e-05,86,,
,86,1.309666395187378,0
4.35e-05,87,,
,87,1.3380160331726074,0
4.4000000000000006e-05,88,,
,88,1.2628154754638672,0
4.4500000000000004e-05,89,,
,89,1.1110992431640625,0
4.5e-05,90,,
,90,1.0747531652450562,0
4.55e-05,91,,
,91,1.0770117044448853,0
4.600000000000001e-05,92,,
,92,0.8885045647621155,0
4.6500000000000005e-05,93,,
,93,0.9145851135253906,0
4.7e-05,94,,
,94,0.8644915819168091,0
4.75e-05,95,,
,95,0.9778218865394592,0
4.8e-05,96,,
,96,1.0015406608581543,0
4.85e-05,97,,
,97,0.946111798286438,0
4.9e-05,98,,
,98,0.9798336625099182,0
4.9500000000000004e-05,99,,
,99,0.8114373087882996,0
5e-05,100,,
,100,1.0170259475708008,0
4.999627199522815e-05,101,,
,101,0.8528355360031128,0
4.999254399045631e-05,102,,
,102,0.7229821085929871,0
4.998881598568446e-05,103,,
,103,0.7013424038887024,0
4.998508798091262e-05,104,,
,104,0.6654836535453796,0
4.9981359976140775e-05,105,,
,105,0.7437346577644348,0
4.9977631971368926e-05,106,,
,106,0.8312373161315918,0
4.9973903966597076e-05,107,,
,107,0.5641112923622131,0
4.9970175961825234e-05,108,,
,108,0.5409371852874756,0
4.9966447957053384e-05,109,,
,109,0.6381505727767944,0
4.996271995228154e-05,110,,
,110,0.760037899017334,0
4.99589919475097e-05,111,,
,111,0.768814742565155,0
4.995526394273785e-05,112,,
,112,0.6174054741859436,0
4.995153593796601e-05,113,,
,113,0.5479138493537903,0
4.994780793319416e-05,114,,
,114,0.5742138028144836,0
4.994407992842231e-05,115,,
,115,0.4122971296310425,0
4.9940351923650465e-05,116,,
,116,0.5120505094528198,0
4.9936623918878616e-05,117,,
,117,0.49378296732902527,0
4.993289591410677e-05,118,,
,118,0.418621689081192,0
4.992916790933493e-05,119,,
,119,0.39964839816093445,0
4.992543990456308e-05,120,,
,120,0.6307250261306763,0
4.992171189979123e-05,121,,
,121,0.5300790667533875,0
4.991798389501939e-05,122,,
,122,0.4858171045780182,0
4.991425589024754e-05,123,,
,123,0.48944658041000366,0
4.99105278854757e-05,124,,
,124,0.48641642928123474,0
4.990679988070385e-05,125,,
,125,0.3369205594062805,0
4.9903071875932004e-05,126,,
,126,0.36474359035491943,0
4.989934387116016e-05,127,,
,127,0.28729939460754395,0
4.989561586638831e-05,128,,
,128,0.45581454038619995,0
4.989188786161646e-05,129,,
,129,0.5052162408828735,0
4.988815985684462e-05,130,,
,130,0.42844030261039734,0
4.988443185207277e-05,131,,
,131,0.46565595269203186,0
4.988070384730093e-05,132,,
,132,0.47124990820884705,0
4.9876975842529085e-05,133,,
,133,0.414332777261734,0
4.9873247837757236e-05,134,,
,134,0.5519487261772156,0
4.9869519832985386e-05,135,,
,135,0.4243603050708771,0
4.9865791828213544e-05,136,,
,136,0.46011286973953247,0
4.9862063823441694e-05,137,,
,137,0.3942124545574188,0
4.985833581866985e-05,138,,
,138,0.40517571568489075,0
4.9854607813898e-05,139,,
,139,0.44611766934394836,0
4.985087980912615e-05,140,,
,140,0.31867796182632446,0
4.984715180435432e-05,141,,
,141,0.39543047547340393,0
4.984342379958247e-05,142,,
,142,0.31577837467193604,0
4.983969579481062e-05,143,,
,143,0.3224303424358368,0
4.9835967790038775e-05,144,,
,144,0.26775896549224854,0
4.9832239785266926e-05,145,,
,145,0.4294215440750122,0
4.982851178049508e-05,146,,
,146,0.2646186649799347,0
4.9824783775723234e-05,147,,
,147,0.28013405203819275,0
4.982105577095139e-05,148,,
,148,0.28054654598236084,0
4.981732776617954e-05,149,,
,149,0.3673394024372101,0
4.98135997614077e-05,150,,
,150,0.31152239441871643,0
4.980987175663585e-05,151,,
,151,0.3295087516307831,0
4.9806143751864007e-05,152,,
,152,0.2936484217643738,0
4.980241574709216e-05,153,,
,153,0.29866111278533936,0
4.979868774232031e-05,154,,
,154,0.26073241233825684,0
4.979495973754847e-05,155,,
,155,0.2835809290409088,0
4.979123173277662e-05,156,,
,156,0.3191581964492798,0
4.978750372800477e-05,157,,
,157,0.2735670208930969,0
4.978377572323293e-05,158,,
,158,0.32462236285209656,0
4.978004771846108e-05,159,,
,159,0.3043097257614136,0
4.977631971368923e-05,160,,
,160,0.24351143836975098,0
4.977259170891739e-05,161,,
,161,0.23475275933742523,0
4.9768863704145546e-05,162,,
,162,0.22604531049728394,0
4.9765135699373696e-05,163,,
,163,0.2625845670700073,0
4.9761407694601854e-05,164,,
,164,0.27998045086860657,0
4.9757679689830004e-05,165,,
,165,0.20129559934139252,0
4.975395168505816e-05,166,,
,166,0.2526656687259674,0
4.975022368028631e-05,167,,
,167,0.2824413776397705,0
4.974649567551446e-05,168,,
,168,0.19785158336162567,0
4.974276767074262e-05,169,,
,169,0.2303360402584076,0
4.973903966597078e-05,170,,
,170,0.2890969216823578,0
4.973531166119893e-05,171,,
,171,0.23263239860534668,0
4.9731583656427085e-05,172,,
,172,0.2357299029827118,0
4.9727855651655236e-05,173,,
,173,0.24263064563274384,0
4.9724127646883386e-05,174,,
,174,0.19516462087631226,0
4.9720399642111543e-05,175,,
,175,0.2373557984828949,0
4.9716671637339694e-05,176,,
,176,0.2398109883069992,0
4.971294363256785e-05,177,,
,177,0.2832573652267456,0
4.970921562779601e-05,178,,
,178,0.2879655957221985,0
4.970548762302416e-05,179,,
,179,0.2047003209590912,0
4.9701759618252316e-05,180,,
,180,0.2398395836353302,0
4.969803161348047e-05,181,,
,181,0.25348564982414246,0
4.969430360870862e-05,182,,
,182,0.1773073971271515,0
4.9690575603936775e-05,183,,
,183,0.14369992911815643,0
4.968684759916493e-05,184,,
,184,0.22452054917812347,0
4.968311959439308e-05,185,,
,185,0.21495451033115387,0
4.967939158962124e-05,186,,
,186,0.2225792109966278,0
4.967566358484939e-05,187,,
,187,0.1949751079082489,0
4.967193558007754e-05,188,,
,188,0.21936504542827606,0
4.96682075753057e-05,189,,
,189,0.18861305713653564,0
4.966447957053385e-05,190,,
,190,0.1913217306137085,0
4.9660751565762006e-05,191,,
,191,0.20735420286655426,0
4.9657023560990164e-05,192,,
,192,0.2476637363433838,0
4.9653295556218314e-05,193,,
,193,0.22440887987613678,0
4.964956755144647e-05,194,,
,194,0.206926167011261,0
4.964583954667462e-05,195,,
,195,0.17140617966651917,0
4.964211154190277e-05,196,,
,196,0.1703011393547058,0
4.963838353713093e-05,197,,
,197,0.18473567068576813,0
4.963465553235908e-05,198,,
,198,0.2235935628414154,0
4.963092752758724e-05,199,,
,199,0.16417944431304932,0
4.9627199522815395e-05,200,,
,200,0.17863358557224274,0
4.9623471518043546e-05,201,,
,201,0.2679917514324188,0
4.9619743513271696e-05,202,,
,202,0.13929174840450287,0
4.961601550849985e-05,203,,
,203,0.17652976512908936,0
4.9612287503728004e-05,204,,
,204,0.24780426919460297,0
4.960855949895616e-05,205,,
,205,0.16258621215820312,0
4.960483149418432e-05,206,,
,206,0.17690330743789673,0
4.960110348941247e-05,207,,
,207,0.161419078707695,0
4.9597375484640626e-05,208,,
,208,0.18323899805545807,0
4.959364747986878e-05,209,,
,209,0.2002491056919098,0
4.958991947509693e-05,210,,
,210,0.23903968930244446,0
4.9586191470325085e-05,211,,
,211,0.18468181788921356,0
4.9582463465553235e-05,212,,
,212,0.1272071897983551,0
4.957873546078139e-05,213,,
,213,0.19082291424274445,0
4.957500745600955e-05,214,,
,214,0.22114717960357666,0
4.95712794512377e-05,215,,
,215,0.17771026492118835,0
4.956755144646585e-05,216,,
,216,0.19002145528793335,0
4.956382344169401e-05,217,,
,217,0.15407603979110718,0
4.956009543692216e-05,218,,
,218,0.22296710312366486,0
4.9556367432150316e-05,219,,
,219,0.16027860343456268,0
4.955263942737847e-05,220,,
,220,0.1549072414636612,0
4.9548911422606624e-05,221,,
,221,0.15544505417346954,0
4.954518341783478e-05,222,,
,222,0.15591029822826385,0
4.954145541306293e-05,223,,
,223,0.16121338307857513,0
4.953772740829108e-05,224,,
,224,0.14863142371177673,0
4.953399940351924e-05,225,,
,225,0.22530077397823334,0
4.953027139874739e-05,226,,
,226,0.08777168393135071,0
4.952654339397554e-05,227,,
,227,0.11504609137773514,0
4.9522815389203705e-05,228,,
,228,0.11855427175760269,0
4.9519087384431855e-05,229,,
,229,0.22680595517158508,0
4.9515359379660006e-05,230,,
,230,0.19160598516464233,0
4.951163137488816e-05,231,,
,231,0.1479986011981964,0
4.9507903370116314e-05,232,,
,232,0.17346681654453278,0
4.950417536534447e-05,233,,
,233,0.1258377879858017,0
4.950044736057262e-05,234,,
,234,0.17652659118175507,0
4.949671935580078e-05,235,,
,235,0.1606629192829132,0
4.9492991351028936e-05,236,,
,236,0.09824370592832565,0
4.948926334625709e-05,237,,
,237,0.12289439886808395,0
4.948553534148524e-05,238,,
,238,0.1709420084953308,0
4.9481807336713395e-05,239,,
,239,0.8225017786026001,0
4.9478079331941545e-05,240,,
,240,0.10030056536197662,0
4.9474351327169696e-05,241,,
,241,0.1386289894580841,0
4.947062332239786e-05,242,,
,242,0.11746690422296524,0
4.946689531762601e-05,243,,
,243,0.17294949293136597,0
4.946316731285416e-05,244,,
,244,0.11315635591745377,0
4.945943930808232e-05,245,,
,245,0.2395339161157608,0
4.945571130331047e-05,246,,
,246,0.21233318746089935,0
4.9451983298538626e-05,247,,
,247,0.14497976005077362,0
4.944825529376678e-05,248,,
,248,0.18567314743995667,0
4.944452728899493e-05,249,,
,249,0.17760013043880463,0
4.944079928422309e-05,250,,
,250,0.16179360449314117,0
4.943707127945124e-05,251,,
,251,0.15276482701301575,0
4.943334327467939e-05,252,,
,252,0.22080689668655396,0
4.942961526990755e-05,253,,
,253,0.18890798091888428,0
4.94258872651357e-05,254,,
,254,0.1119861826300621,0
4.942215926036385e-05,255,,
,255,0.1909622848033905,0
4.941843125559201e-05,256,,
,256,0.16934846341609955,0
4.9414703250820165e-05,257,,
,257,0.13544151186943054,0
4.9410975246048316e-05,258,,
,258,0.21119661629199982,0
4.940724724127647e-05,259,,
,259,0.08691244572401047,0
4.9403519236504624e-05,260,,
,260,0.11829006671905518,0
4.939979123173278e-05,261,,
,261,0.12357645481824875,0
4.939606322696093e-05,262,,
,262,0.1401820331811905,0
4.939233522218908e-05,263,,
,263,0.1566295027732849,0
4.9388607217417246e-05,264,,
,264,0.1673017293214798,0
4.93848792126454e-05,265,,
,265,0.15638890862464905,0
4.938115120787355e-05,266,,
,266,0.16674046218395233,0
4.9377423203101705e-05,267,,
,267,0.18977117538452148,0
4.9373695198329855e-05,268,,
,268,0.08861836791038513,0
4.9369967193558006e-05,269,,
,269,0.1621798872947693,0
4.936623918878616e-05,270,,
,270,0.1035991683602333,0
4.936251118401432e-05,271,,
,271,0.13555754721164703,0
4.935878317924247e-05,272,,
,272,0.15550000965595245,0
4.935505517447063e-05,273,,
,273,0.11001493781805038,0
4.935132716969878e-05,274,,
,274,0.1932237446308136,0
4.9347599164926936e-05,275,,
,275,0.14707697927951813,0
4.9343871160155087e-05,276,,
,276,0.11054819822311401,0
4.934014315538324e-05,277,,
,277,0.11596421152353287,0
4.9336415150611394e-05,278,,
,278,0.1163998618721962,0
4.933268714583955e-05,279,,
,279,0.0890807956457138,0
4.93289591410677e-05,280,,
,280,0.14589475095272064,0
4.932523113629586e-05,281,,
,281,0.10907251387834549,0
4.932150313152401e-05,282,,
,282,0.2004929482936859,0
4.931777512675216e-05,283,,
,283,0.10912253707647324,0
4.931404712198032e-05,284,,
,284,0.17525772750377655,0
4.931031911720847e-05,285,,
,285,0.0959436371922493,0
4.9306591112436626e-05,286,,
,286,0.17163300514221191,0
4.930286310766478e-05,287,,
,287,0.13828516006469727,0
4.9299135102892934e-05,288,,
,288,0.09706860780715942,0
4.929540709812109e-05,289,,
,289,0.09492329508066177,0
4.929167909334924e-05,290,,
,290,0.1591939777135849,0
4.928795108857739e-05,291,,
,291,0.11448323726654053,0
4.928422308380555e-05,292,,
,292,0.09068947285413742,0
4.928049507903371e-05,293,,
,293,0.11832337081432343,0
4.927676707426186e-05,294,,
,294,0.09501706063747406,0
4.9273039069490015e-05,295,,
,295,0.07766454666852951,0
4.9269311064718165e-05,296,,
,296,0.10947194695472717,0
4.9265583059946316e-05,297,,
,297,0.13927613198757172,0
4.926185505517447e-05,298,,
,298,0.18448857963085175,0
4.9258127050402623e-05,299,,
,299,0.16303591430187225,0
4.925439904563078e-05,300,,
,300,0.09670468419790268,0
4.925067104085894e-05,301,,
,301,0.10585851222276688,0
4.924694303608709e-05,302,,
,302,0.11011704802513123,0
4.9243215031315246e-05,303,,
,303,0.07160177826881409,0
4.9239487026543396e-05,304,,
,304,0.09699059277772903,0
4.923575902177155e-05,305,,
,305,0.09306822717189789,0
4.9232031016999704e-05,306,,
,306,0.1347479522228241,0
4.9228303012227855e-05,307,,
,307,0.1228419616818428,0
4.922457500745601e-05,308,,
,308,0.07835381478071213,0
4.922084700268417e-05,309,,
,309,0.11371967196464539,0
4.921711899791232e-05,310,,
,310,0.0826435312628746,0
4.921339099314047e-05,311,,
,311,0.11523418873548508,0
4.920966298836863e-05,312,,
,312,0.08963333070278168,0
4.920593498359678e-05,313,,
,313,0.15748903155326843,0
4.9202206978824936e-05,314,,
,314,0.08275427669286728,0
4.919847897405309e-05,315,,
,315,0.13957607746124268,0
4.9194750969281244e-05,316,,
,316,0.1034751906991005,0
4.91910229645094e-05,317,,
,317,0.06185109540820122,0
4.918729495973755e-05,318,,
,318,0.0890488401055336,0
4.91835669549657e-05,319,,
,319,0.08170697838068008,0
4.917983895019386e-05,320,,
,320,0.146471306681633,0
4.917611094542201e-05,321,,
,321,0.07224554568529129,0
4.917238294065017e-05,322,,
,322,0.10051824152469635,0
4.9168654935878324e-05,323,,
,323,0.09821058809757233,0
4.9164926931106475e-05,324,,
,324,0.044118594378232956,0
4.9161198926334626e-05,325,,
,325,0.07217968255281448,0
4.915747092156278e-05,326,,
,326,0.10785064101219177,0
4.915374291679093e-05,327,,
,327,0.07188718020915985,0
4.915001491201909e-05,328,,
,328,0.09965416043996811,0
4.914628690724724e-05,329,,
,329,0.07078182697296143,0
4.91425589024754e-05,330,,
,330,0.09110453724861145,0
4.9138830897703556e-05,331,,
,331,0.0946151539683342,0
4.9135102892931706e-05,332,,
,332,0.05795544385910034,0
4.913137488815986e-05,333,,
,333,0.10507577657699585,0
4.9127646883388014e-05,334,,
,334,0.07236944139003754,0
4.9123918878616165e-05,335,,
,335,0.055768150836229324,0
4.9120190873844315e-05,336,,
,336,0.07241439819335938,0
4.911646286907248e-05,337,,
,337,0.11911863088607788,0
4.911273486430063e-05,338,,
,338,0.08735698461532593,0
4.910900685952878e-05,339,,
,339,0.10453927516937256,0
4.910527885475694e-05,340,,
,340,0.13900241255760193,0
4.910155084998509e-05,341,,
,341,0.06696532666683197,0
4.9097822845213246e-05,342,,
,342,0.06649982929229736,0
4.9094094840441396e-05,343,,
,343,0.1227952167391777,0
4.9090366835669553e-05,344,,
,344,0.09160292893648148,0
4.908663883089771e-05,345,,
,345,0.08388712257146835,0
4.908291082612586e-05,346,,
,346,0.08781135827302933,0
4.907918282135401e-05,347,,
,347,0.06636449694633484,0
4.907545481658217e-05,348,,
,348,0.0651155486702919,0
4.907172681181032e-05,349,,
,349,0.09813966602087021,0
4.906799880703847e-05,350,,
,350,0.09085873514413834,0
4.9064270802266634e-05,351,,
,351,0.07019328325986862,0
4.9060542797494785e-05,352,,
,352,0.06387506425380707,0
4.9056814792722935e-05,353,,
,353,0.08336257934570312,0
4.905308678795109e-05,354,,
,354,0.1154966875910759,0
4.904935878317924e-05,355,,
,355,0.08511137962341309,0
4.90456307784074e-05,356,,
,356,0.08519399166107178,0
4.904190277363555e-05,357,,
,357,0.07489872723817825,0
4.90381747688637e-05,358,,
,358,0.11935249716043472,0
4.9034446764091866e-05,359,,
,359,0.09289763867855072,0
4.9030718759320016e-05,360,,
,360,0.09325255453586578,0
4.902699075454817e-05,361,,
,361,0.06881360709667206,0
4.9023262749776324e-05,362,,
,362,0.11476980894804001,0
4.9019534745004475e-05,363,,
,363,0.05551677569746971,0
4.9015806740232625e-05,364,,
,364,0.06524533033370972,0
4.901207873546078e-05,365,,
,365,0.05769249051809311,0
4.900835073068894e-05,366,,
,366,0.05978125333786011,0
4.900462272591709e-05,367,,
,367,0.03435530886054039,0
4.900089472114525e-05,368,,
,368,0.06970956921577454,0
4.89971667163734e-05,369,,
,369,0.03222404792904854,0
4.8993438711601556e-05,370,,
,370,0.09199857711791992,0
4.8989710706829706e-05,371,,
,371,0.0363517627120018,0
4.898598270205786e-05,372,,
,372,0.11803949624300003,0
4.898225469728602e-05,373,,
,373,0.06449820101261139,0
4.897852669251417e-05,374,,
,374,0.03067026287317276,0
4.897479868774232e-05,375,,
,375,0.04483244940638542,0
4.897107068297048e-05,376,,
,376,0.06081432104110718,0
4.896734267819863e-05,377,,
,377,0.10926231741905212,0
4.896361467342678e-05,378,,
,378,0.030434835702180862,0
4.895988666865494e-05,379,,
,379,0.04929906874895096,0
4.895615866388309e-05,380,,
,380,0.10690037906169891,0
4.8952430659111245e-05,381,,
,381,0.03456179425120354,0
4.89487026543394e-05,382,,
,382,0.16586096584796906,0
4.894497464956755e-05,383,,
,383,0.08316459506750107,0
4.894124664479571e-05,384,,
,384,0.08365465700626373,0
4.893751864002386e-05,385,,
,385,0.04674277454614639,0
4.893379063525201e-05,386,,
,386,0.09223451465368271,0
4.893006263048017e-05,387,,
,387,0.10132775455713272,0
4.8926334625708326e-05,388,,
,388,0.07198171317577362,0
4.892260662093648e-05,389,,
,389,0.09808458387851715,0
4.8918878616164634e-05,390,,
,390,0.03480714559555054,0
4.8915150611392785e-05,391,,
,391,0.047947708517313004,0
4.8911422606620935e-05,392,,
,392,0.038753628730773926,0
4.890769460184909e-05,393,,
,393,0.02721269428730011,0
4.890396659707724e-05,394,,
,394,0.05378260463476181,0
4.89002385923054e-05,395,,
,395,0.10676765441894531,0
4.889651058753356e-05,396,,
,396,0.10063853859901428,0
4.889278258276171e-05,397,,
,397,0.05842306837439537,0
4.8889054577989865e-05,398,,
,398,0.09635526686906815,0
4.8885326573218016e-05,399,,
,399,0.05966552346944809,0
4.8881598568446167e-05,400,,
,400,0.043434105813503265,0
4.8877870563674324e-05,401,,
,401,0.09472440183162689,0
4.887414255890248e-05,402,,
,402,0.18489733338356018,0
4.887041455413063e-05,403,,
,403,0.02950248122215271,0
4.886668654935879e-05,404,,
,404,0.04123542085289955,0
4.886295854458694e-05,405,,
,405,0.05455057695508003,0
4.885923053981509e-05,406,,
,406,0.07952342927455902,0
4.885550253504325e-05,407,,
,407,0.04468924179673195,0
4.88517745302714e-05,408,,
,408,0.043943896889686584,0
4.8848046525499555e-05,409,,
,409,0.047999732196331024,0
4.884431852072771e-05,410,,
,410,0.047462284564971924,0
4.884059051595586e-05,411,,
,411,0.06708693504333496,0
4.883686251118402e-05,412,,
,412,0.06353909522294998,0
4.883313450641217e-05,413,,
,413,0.02620655670762062,0
4.882940650164032e-05,414,,
,414,0.033925190567970276,0
4.882567849686848e-05,415,,
,415,0.025014929473400116,0
4.882195049209663e-05,416,,
,416,0.04782694950699806,0
4.881822248732479e-05,417,,
,417,0.09985511749982834,0
4.8814494482552944e-05,418,,
,418,0.07591282576322556,0
4.8810766477781095e-05,419,,
,419,0.023711854591965675,0
4.8807038473009245e-05,420,,
,420,0.029459821060299873,0
4.88033104682374e-05,421,,
,421,0.04498836025595665,0
4.879958246346555e-05,422,,
,422,0.046052031219005585,0
4.879585445869371e-05,423,,
,423,0.1610361933708191,0
4.879212645392187e-05,424,,
,424,0.050777893513441086,0
4.878839844915002e-05,425,,
,425,0.06999379396438599,0
4.8784670444378175e-05,426,,
,426,0.06828324496746063,0
4.8780942439606326e-05,427,,
,427,0.03881477564573288,0
4.8777214434834476e-05,428,,
,428,0.035200297832489014,0
4.8773486430062634e-05,429,,
,429,0.047696735709905624,0
4.8769758425290784e-05,430,,
,430,0.08618199080228806,0
4.876603042051894e-05,431,,
,431,0.05504117161035538,0
4.87623024157471e-05,432,,
,432,0.02288452908396721,0
4.875857441097525e-05,433,,
,433,0.05041255056858063,0
4.87548464062034e-05,434,,
,434,0.028646020218729973,0
4.875111840143156e-05,435,,
,435,0.07343940436840057,0
4.874739039665971e-05,436,,
,436,0.029320821166038513,0
4.8743662391887865e-05,437,,
,437,0.051592711359262466,0
4.8739934387116016e-05,438,,
,438,0.07025281339883804,0
4.873620638234417e-05,439,,
,439,0.018686620518565178,0
4.873247837757233e-05,440,,
,440,0.043076276779174805,0
4.872875037280048e-05,441,,
,441,0.06218653917312622,0
4.872502236802863e-05,442,,
,442,0.15746957063674927,0
4.872129436325679e-05,443,,
,443,0.06701589375734329,0
4.871756635848494e-05,444,,
,444,0.028549814596772194,0
4.871383835371309e-05,445,,
,445,0.037497203797101974,0
4.8710110348941254e-05,446,,
,446,0.0299066174775362,0
4.8706382344169404e-05,447,,
,447,0.033246960490942,0
4.8702654339397555e-05,448,,
,448,0.022593703120946884,0
4.869892633462571e-05,449,,
,449,0.05033508688211441,0
4.869519832985386e-05,450,,
,450,0.029287176206707954,0
4.869147032508202e-05,451,,
,451,0.0975879430770874,0
4.868774232031017e-05,452,,
,452,0.025059251114726067,0
4.868401431553833e-05,453,,
,453,0.020384470000863075,0
4.8680286310766485e-05,454,,
,454,0.04247918352484703,0
4.8676558305994636e-05,455,,
,455,0.05355561152100563,0
4.8672830301222786e-05,456,,
,456,0.031504351645708084,0
4.8669102296450944e-05,457,,
,457,0.08381149172782898,0
4.8665374291679094e-05,458,,
,458,0.026272479444742203,0
4.8661646286907245e-05,459,,
,459,0.021720154210925102,0
4.86579182821354e-05,460,,
,460,0.0356798991560936,0
4.865419027736356e-05,461,,
,461,0.02536209300160408,0
4.865046227259171e-05,462,,
,462,0.025183459743857384,0
4.864673426781987e-05,463,,
,463,0.03754157945513725,0
4.864300626304802e-05,464,,
,464,0.02038511075079441,0
4.8639278258276175e-05,465,,
,465,0.024445131421089172,0
4.8635550253504326e-05,466,,
,466,0.0725606232881546,0
4.8631822248732476e-05,467,,
,467,0.015897030010819435,0
4.8628094243960634e-05,468,,
,468,0.018317390233278275,0
4.862436623918879e-05,469,,
,469,0.020213143900036812,0
4.862063823441694e-05,470,,
,470,0.038239628076553345,0
4.86169102296451e-05,471,,
,471,0.0627710223197937,0
4.861318222487325e-05,472,,
,472,0.02129478007555008,0
4.86094542201014e-05,473,,
,473,0.07054095715284348,0
4.860572621532956e-05,474,,
,474,0.03450119122862816,0
4.8601998210557714e-05,475,,
,475,0.04562228545546532,0
4.8598270205785865e-05,476,,
,476,0.04560229554772377,0
4.859454220101402e-05,477,,
,477,0.03123369812965393,0
4.859081419624217e-05,478,,
,478,0.0177778247743845,0
4.858708619147033e-05,479,,
,479,0.06337547302246094,0
4.858335818669848e-05,480,,
,480,0.05728105828166008,0
4.857963018192663e-05,481,,
,481,0.14819754660129547,0
4.857590217715479e-05,482,,
,482,0.04989473894238472,0
4.8572174172382946e-05,483,,
,483,0.040612515062093735,0
4.8568446167611096e-05,484,,
,484,0.03607393801212311,0
4.8564718162839254e-05,485,,
,485,0.09353321045637131,0
4.8560990158067404e-05,486,,
,486,0.026528706774115562,0
4.8557262153295555e-05,487,,
