id,description,md5,extended,sample,behavior,accuracy,foxdog,hexdigits,lorem,punctuation,zebra
6,remove all instances of the letter e from the string then replace all spaces with exclamation points in the string then add the word apples after every word in the string,b0ae2c44b1a8c501288716fa96d56866,True,0,Success,1.0,Th!quick!brown!fox!jumps!ovr!a!lazy!dog! apples,0123456789abcdfABCDEF apples,"Lorm!ipsum!dolor!sit!amt,!conscttur!adipiscing!lit,!sd!do!iusmod!tmpor!incididunt!ut!labor!t!dolor!magna!aliqua.!Ut!nim!ad!minim!vniam,!quis!nostrud!xrcitation!ullamco!laboris!nisi!ut!aliquip!x!a!commodo!consquat.!Duis!aut!irur!dolor!in!rprhndrit!in!voluptat!vlit!ss!cillum!dolor!u!fugiat!nulla!pariatur.!Excptur!sint!occacat!cupidatat!non!proidnt,!sunt!in!culpa!qui!officia!dsrunt!mollit!anim!id!st!laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",How!quickly!daft!jumping!zbras!vx! apples
6,remove all instances of the letter e from the string then replace all spaces with exclamation points in the string then add the word apples after every word in the string,b0ae2c44b1a8c501288716fa96d56866,False,0,Success,0.0,,,,,
7,remove all instances of the letter e from the string then replace all spaces with exclamation points in the string then make every other character in the string uppercase,f064ea0497397edaf3cb9368c7a9ea3e,True,0,Success,0.0,,,,,
7,remove all instances of the letter e from the string then replace all spaces with exclamation points in the string then make every other character in the string uppercase,f064ea0497397edaf3cb9368c7a9ea3e,False,0,Success,0.2,tH!QUICK!BROWN!FOX!JUMPS!OVR!A!LAZY!DOG!,0123456789ABCDFabcdef,"lORM!IPSUM!DOLOR!SIT!AMT,!CONSCTTUR!ADIPISCING!LIT,!SD!DO!IUSMOD!TMPOR!INCIDIDUNT!UT!LABOR!T!DOLOR!MAGNA!ALIQUA.!uT!NIM!AD!MINIM!VNIAM,!QUIS!NOSTRUD!XRCITATION!ULLAMCO!LABORIS!NISI!UT!ALIQUIP!X!A!COMMODO!CONSQUAT.!dUIS!AUT!IRUR!DOLOR!IN!RPRHNDRIT!IN!VOLUPTAT!VLIT!SS!CILLUM!DOLOR!U!FUGIAT!NULLA!PARIATUR.!eXCPTUR!SINT!OCCACAT!CUPIDATAT!NON!PROIDNT,!SUNT!IN!CULPA!QUI!OFFICIA!DSRUNT!MOLLIT!ANIM!ID!ST!LABORUM?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",hOW!QUICKLY!DAFT!JUMPING!ZBRAS!VX!
8,"remove all instances of the letter e from the string then replace all spaces with exclamation points in the string then delete all excamation points, question marks, and periods from the string",a87078f00a5b5760de6cb0292040ce11,True,0,Success,0.2,Th quick brown fox jumps ovr a lazy dog!,0123456789abcdfABCDEF,"Lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. Duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. Excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jumping zbras vx!
8,"remove all instances of the letter e from the string then replace all spaces with exclamation points in the string then delete all excamation points, question marks, and periods from the string",a87078f00a5b5760de6cb0292040ce11,False,0,Success,1.0,Thquickbrownfoxjumpsovralazydog,0123456789abcdfABCDEF,"Lormipsumdolorsitamt,consctturadipiscinglit,sddoiusmodtmporincididuntutlabortdolormagnaaliquaUtnimadminimvniam,quisnostrudxrcitationullamcolaborisnisiutaliquipxacommodoconsquatDuisautirurdolorinrprhndritinvoluptatvlitsscillumdolorufugiatnullapariaturExcptursintoccacatcupidatatnonproidnt,suntinculpaquiofficiadsruntmollitanimidstlaborum","""#$%&'()*+,-/:;<=>@[\]^_`{|}~",Howquicklydaftjumpingzbrasvx
9,remove all instances of the letter e from the string then convert the string s to lowercase then remove the first and last two characters of the string,6ab96192d80883e7355e3098d964c9d3,True,0,Success,0.0,Th quick brown fox jumps ovr a lazy dog!,0123456789abcdfABCDEF,"Lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. Duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. Excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jumping zbras vx!
9,remove all instances of the letter e from the string then convert the string s to lowercase then remove the first and last two characters of the string,6ab96192d80883e7355e3098d964c9d3,False,0,Success,1.0, quick brown fox jumps ovr a lazy do,23456789abcdfabcd,"rm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w quickly daft jumping zbras v
10,remove all instances of the letter e from the string then convert the string s to lowercase then remove every third character from the string,8d7652d9dd5e2e83146e172469ffe71c,True,0,Success,0.0,Th quick brown fox jumps ovr a lazy dog!,0123456789abcdfABCDEF,"Lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. Duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. Excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jumping zbras vx!
10,remove all instances of the letter e from the string then convert the string s to lowercase then remove every third character from the string,8d7652d9dd5e2e83146e172469ffe71c,False,0,Success,0.0,thquckbrwnfo jmp or  lzydo!,0134679acdabde,"lom psm olr itam, oncturadpicig it s d ismd mpr ncdiun u lbo tdoormanaalqu. t imadmiimvnam qisnotrd rctaio ulacolaors is u aiqipx  cmmdocosqat disau iurdoorinrphnri i vluta vitsscilu dlo ufuia nll pritu. xctu sntocact updaatno point sntincupaqu ofiiadsun mllt ni i s lboum","!""$%'(*+-.:;=>@[]^`{}~",ho qiclydat umin zra v!
11,"remove all instances of the letter e from the string then convert the string s to lowercase then drop the last half of the string, as computed by characters",5921499d32a88b53e32036beb496889f,True,0,Success,0.0,Th quick brown fox jumps ovr a lazy dog!,0123456789abcdfABCDEF,"Lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. Duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. Excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jumping zbras vx!
11,"remove all instances of the letter e from the string then convert the string s to lowercase then drop the last half of the string, as computed by characters",5921499d32a88b53e32036beb496889f,False,0,Success,1.0,th quick brown fox j,0123456789,"lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo ","!""#$%&'()*+,-./:",how quickly daft 
12,remove all instances of the letter e from the string then convert the string s to lowercase then replace spaces with triple spaces,27955d429cf08ae2d9289813b30828fc,True,0,Success,1.0,th   quick   brown   fox   jumps   ovr   a   lazy   dog!,0123456789abcdfabcdef,"lorm   ipsum   dolor   sit   amt,   conscttur   adipiscing   lit,   sd   do   iusmod   tmpor   incididunt   ut   labor   t   dolor   magna   aliqua.   ut   nim   ad   minim   vniam,   quis   nostrud   xrcitation   ullamco   laboris   nisi   ut   aliquip   x   a   commodo   consquat.   duis   aut   irur   dolor   in   rprhndrit   in   voluptat   vlit   ss   cillum   dolor   u   fugiat   nulla   pariatur.   excptur   sint   occacat   cupidatat   non   proidnt,   sunt   in   culpa   qui   officia   dsrunt   mollit   anim   id   st   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",how   quickly   daft   jumping   zbras   vx!
12,remove all instances of the letter e from the string then convert the string s to lowercase then replace spaces with triple spaces,27955d429cf08ae2d9289813b30828fc,False,0,Success,1.0,th   quick   brown   fox   jumps   ovr   a   lazy   dog!,0123456789abcdfabcdef,"lorm   ipsum   dolor   sit   amt,   conscttur   adipiscing   lit,   sd   do   iusmod   tmpor   incididunt   ut   labor   t   dolor   magna   aliqua.   ut   nim   ad   minim   vniam,   quis   nostrud   xrcitation   ullamco   laboris   nisi   ut   aliquip   x   a   commodo   consquat.   duis   aut   irur   dolor   in   rprhndrit   in   voluptat   vlit   ss   cillum   dolor   u   fugiat   nulla   pariatur.   excptur   sint   occacat   cupidatat   non   proidnt,   sunt   in   culpa   qui   officia   dsrunt   mollit   anim   id   st   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",how   quickly   daft   jumping   zbras   vx!
13,remove all instances of the letter e from the string then convert the string s to lowercase then reverse the order of words in the string,954c137822d5f1853aca05892f9f1505,True,0,Success,1.0,dog! lazy a ovr jumps fox brown quick th,0123456789abcdfabcdef,"laborum? st id anim mollit dsrunt officia qui culpa in sunt proidnt, non cupidatat occacat sint excptur pariatur. nulla fugiat u dolor cillum ss vlit voluptat in rprhndrit in dolor irur aut duis consquat. commodo a x aliquip ut nisi laboris ullamco xrcitation nostrud quis vniam, minim ad nim ut aliqua. magna dolor t labor ut incididunt tmpor iusmod do sd lit, adipiscing conscttur amt, sit dolor ipsum lorm","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vx! zbras jumping daft quickly how
13,remove all instances of the letter e from the string then convert the string s to lowercase then reverse the order of words in the string,954c137822d5f1853aca05892f9f1505,False,0,Success,1.0,dog! lazy a ovr jumps fox brown quick th,0123456789abcdfabcdef,"laborum? st id anim mollit dsrunt officia qui culpa in sunt proidnt, non cupidatat occacat sint excptur pariatur. nulla fugiat u dolor cillum ss vlit voluptat in rprhndrit in dolor irur aut duis consquat. commodo a x aliquip ut nisi laboris ullamco xrcitation nostrud quis vniam, minim ad nim ut aliqua. magna dolor t labor ut incididunt tmpor iusmod do sd lit, adipiscing conscttur amt, sit dolor ipsum lorm","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",vx! zbras jumping daft quickly how
14,"remove all instances of the letter e from the string then convert the string s to lowercase then drop the first half of the string, as computed by number of words",2f7e1b7a5fa985962db8c08c469f7f48,True,0,Success,0.4,th quick brown fox jumps ovr a lazy dog!,0123456789abcdfabcdef,"lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",how quickly daft jumping zbras vx!
14,"remove all instances of the letter e from the string then convert the string s to lowercase then drop the first half of the string, as computed by number of words",2f7e1b7a5fa985962db8c08c469f7f48,False,0,Success,1.0,jumps ovr a lazy dog!,0123456789abcdfabcdef,"commodo consquat. duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",jumping zbras vx!
15,remove all instances of the letter e from the string then convert the string s to lowercase then add the word apples after every word in the string,bb6c34acd08bdb2135f921c22fe3a1d6,True,0,Success,0.0,,,,,
15,remove all instances of the letter e from the string then convert the string s to lowercase then add the word apples after every word in the string,bb6c34acd08bdb2135f921c22fe3a1d6,False,0,Success,1.0,th apples quick apples brown apples fox apples jumps apples ovr apples a apples lazy apples dog! apples,0123456789abcdfabcdef apples,"lorm apples ipsum apples dolor apples sit apples amt, apples conscttur apples adipiscing apples lit, apples sd apples do apples iusmod apples tmpor apples incididunt apples ut apples labor apples t apples dolor apples magna apples aliqua. apples ut apples nim apples ad apples minim apples vniam, apples quis apples nostrud apples xrcitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples x apples a apples commodo apples consquat. apples duis apples aut apples irur apples dolor apples in apples rprhndrit apples in apples voluptat apples vlit apples ss apples cillum apples dolor apples u apples fugiat apples nulla apples pariatur. apples excptur apples sint apples occacat apples cupidatat apples non apples proidnt, apples sunt apples in apples culpa apples qui apples officia apples dsrunt apples mollit apples anim apples id apples st apples laborum? apples","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~ apples",how apples quickly apples daft apples jumping apples zbras apples vx! apples
16,remove all instances of the letter e from the string then convert the string s to lowercase then make every other character in the string uppercase,5cb011a2cef872984f4e3bc37320dcb6,True,0,Success,0.0,,,,,
16,remove all instances of the letter e from the string then convert the string s to lowercase then make every other character in the string uppercase,5cb011a2cef872984f4e3bc37320dcb6,False,0,Success,0.0,,,,,
17,"remove all instances of the letter e from the string then convert the string s to lowercase then delete all excamation points, question marks, and periods from the string",7aaeb6fbf059279cff695fb1ca09f02b,True,0,Success,1.0,th quick brown fox jumps ovr a lazy dog,0123456789abcdfabcdef,"lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum","""#$%&'()*+,-/:;<=>@[\]^_`{|}~",how quickly daft jumping zbras vx
17,"remove all instances of the letter e from the string then convert the string s to lowercase then delete all excamation points, question marks, and periods from the string",7aaeb6fbf059279cff695fb1ca09f02b,False,0,Success,1.0,th quick brown fox jumps ovr a lazy dog,0123456789abcdfabcdef,"lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum","""#$%&'()*+,-/:;<=>@[\]^_`{|}~",how quickly daft jumping zbras vx
18,remove all instances of the letter e from the string then remove the first and last two characters of the string then remove every third character from the string,ce65fc072f0cd40bbc0fe4b258570bf3,True,0,Success,0.0,Th quick brown fox jumps ovr a lazy dog!,0123456789abcdfABCDEF,"Lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo consquat. Duis aut irur dolor in rprhndrit in voluptat vlit ss cillum dolor u fugiat nulla pariatur. Excptur sint occacat cupidatat non proidnt, sunt in culpa qui officia dsrunt mollit anim id st laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How quickly daft jumping zbras vx!
18,remove all instances of the letter e from the string then remove the first and last two characters of the string then remove every third character from the string,ce65fc072f0cd40bbc0fe4b258570bf3,False,0,Success,1.0,quckbrwnfo jmp or  lzydo,34679acdABD,"m psm olr itam, oncturadpicig it s d ismd mpr ncdiun u lbo tdoormanaalqu. t imadmiimvnam qisnotrd rctaio ulacolaors is u aiqipx  cmmdocosqat Disau iurdoorinrphnri i vluta vitsscilu dlo ufuia nll pritu. xctu sntocact updaatno point sntincupaqu ofiiadsun mllt ni i s lbou",$%'(*+-.:;=>@[]^`{, qiclydat umin zra v
19,"remove all instances of the letter e from the string then remove the first and last two characters of the string then drop the last half of the string, as computed by characters",f7f1b75506c97a173a87ef8eac814363,True,0,Success,0.0,,,,,
19,"remove all instances of the letter e from the string then remove the first and last two characters of the string then drop the last half of the string, as computed by characters",f7f1b75506c97a173a87ef8eac814363,False,0,Success,1.0, quick brown fox j,23456789,"rm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo ","#$%&'()*+,-./:",w quickly daft 
20,remove all instances of the letter e from the string then remove the first and last two characters of the string then replace spaces with triple spaces,c8455efa0530e6b3fc37697907c8a81c,True,0,Success,1.0,   quick   brown   fox   jumps   ovr   a   lazy   do,23456789abcdfABCD,"rm   ipsum   dolor   sit   amt,   conscttur   adipiscing   lit,   sd   do   iusmod   tmpor   incididunt   ut   labor   t   dolor   magna   aliqua.   Ut   nim   ad   minim   vniam,   quis   nostrud   xrcitation   ullamco   laboris   nisi   ut   aliquip   x   a   commodo   consquat.   Duis   aut   irur   dolor   in   rprhndrit   in   voluptat   vlit   ss   cillum   dolor   u   fugiat   nulla   pariatur.   Excptur   sint   occacat   cupidatat   non   proidnt,   sunt   in   culpa   qui   officia   dsrunt   mollit   anim   id   st   laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w   quickly   daft   jumping   zbras   v
20,remove all instances of the letter e from the string then remove the first and last two characters of the string then replace spaces with triple spaces,c8455efa0530e6b3fc37697907c8a81c,False,0,Success,1.0,   quick   brown   fox   jumps   ovr   a   lazy   do,23456789abcdfABCD,"rm   ipsum   dolor   sit   amt,   conscttur   adipiscing   lit,   sd   do   iusmod   tmpor   incididunt   ut   labor   t   dolor   magna   aliqua.   Ut   nim   ad   minim   vniam,   quis   nostrud   xrcitation   ullamco   laboris   nisi   ut   aliquip   x   a   commodo   consquat.   Duis   aut   irur   dolor   in   rprhndrit   in   voluptat   vlit   ss   cillum   dolor   u   fugiat   nulla   pariatur.   Excptur   sint   occacat   cupidatat   non   proidnt,   sunt   in   culpa   qui   officia   dsrunt   mollit   anim   id   st   laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w   quickly   daft   jumping   zbras   v
21,remove all instances of the letter e from the string then remove the first and last two characters of the string then reverse the order of words in the string,c245d2a770580f0f9e4d8b339dd86567,True,0,Success,1.0,do lazy a ovr jumps fox brown quick,23456789abcdfABCD,"laboru st id anim mollit dsrunt officia qui culpa in sunt proidnt, non cupidatat occacat sint Excptur pariatur. nulla fugiat u dolor cillum ss vlit voluptat in rprhndrit in dolor irur aut Duis consquat. commodo a x aliquip ut nisi laboris ullamco xrcitation nostrud quis vniam, minim ad nim Ut aliqua. magna dolor t labor ut incididunt tmpor iusmod do sd lit, adipiscing conscttur amt, sit dolor ipsum rm","#$%&'()*+,-./:;<=>?@[\]^_`{|",v zbras jumping daft quickly w
21,remove all instances of the letter e from the string then remove the first and last two characters of the string then reverse the order of words in the string,c245d2a770580f0f9e4d8b339dd86567,False,0,Success,0.0,od yzal a rvo spmuj xof nworb kciuq ,DCBAfdcba98765432,"urobal ts di mina tillom tnursd aiciffo iuq apluc ni tnus ,tndiorp non tatadipuc tacacco tnis rutpcxE .rutairap allun taiguf u rolod mullic ss tilv tatpulov ni tirdnhrpr ni rolod ruri tua siuD .tauqsnoc odommoc a x piuqila tu isin sirobal ocmallu noitaticrx durtson siuq ,mainv minim da min tU .auqila angam rolod t robal tu tnudidicni ropmt domsui od ds ,til gnicsipida ruttcsnoc ,tma tis rolod muspi mr","|{`_^]\[@?>=<;:/.-,+*)('&%$#",v sarbz gnipmuj tfad ylkciuq w
