id,description,code,md5,foxdog,hexdigits,lorem,punctuation,zebra
26,remove all instances of the letter e from the string then remove every third character from the string then remove the first and last two characters of the string,81cfd3c988a5e42a916643a46dce5c22,Default,0,SyntaxError,0,,,,,
26,remove all instances of the letter e from the string then remove every third character from the string then remove the first and last two characters of the string,81cfd3c988a5e42a916643a46dce5c22,Least-to-Most,0,SyntaxError,0,,,,,
27,remove all instances of the letter e from the string then remove every third character from the string then removes all vowels from the string,7be56e18788dca53a1677bc681ff8b98,Default,0,SyntaxError,0,,,,,
27,remove all instances of the letter e from the string then remove every third character from the string then removes all vowels from the string,7be56e18788dca53a1677bc681ff8b98,Least-to-Most,0,SyntaxError,0,,,,,
28,"remove all instances of the letter e from the string then remove every third character from the string then drop the last half of the string, as computed by characters",d37b433ed9df81320e7172bcf858fa10,Default,0,SyntaxError,0,,,,,
28,"remove all instances of the letter e from the string then remove every third character from the string then drop the last half of the string, as computed by characters",d37b433ed9df81320e7172bcf858fa10,Least-to-Most,0,SyntaxError,0,,,,,
29,remove all instances of the letter e from the string then remove every third character from the string then replace spaces with triple spaces,0c2b78e5fa306466cd35a02f6e5cd2fc,Default,0,SyntaxError,0,,,,,
29,remove all instances of the letter e from the string then remove every third character from the string then replace spaces with triple spaces,0c2b78e5fa306466cd35a02f6e5cd2fc,Least-to-Most,0,SyntaxError,0,,,,,
30,remove all instances of the letter e from the string then remove every third character from the string then reverse the order of words in the string,ff1502fbec0bfc4d7a37e45e44e8929a,Default,0,SyntaxError,0,,,,,
30,remove all instances of the letter e from the string then remove every third character from the string then reverse the order of words in the string,ff1502fbec0bfc4d7a37e45e44e8929a,Least-to-Most,0,SyntaxError,0,,,,,
31,"remove all instances of the letter e from the string then remove every third character from the string then drop the first half of the string, as computed by number of words",4729fc132185ac7d7bc2c38af72dc263,Default,0,SyntaxError,0,,,,,
31,"remove all instances of the letter e from the string then remove every third character from the string then drop the first half of the string, as computed by number of words",4729fc132185ac7d7bc2c38af72dc263,Least-to-Most,0,SyntaxError,0,,,,,
32,remove all instances of the letter e from the string then remove every third character from the string then add the word apples after every word in the string,6e88b0735b85b104d528f34f80712646,Default,0,SyntaxError,0,,,,,
32,remove all instances of the letter e from the string then remove every third character from the string then add the word apples after every word in the string,6e88b0735b85b104d528f34f80712646,Least-to-Most,0,SyntaxError,0,,,,,
33,remove all instances of the letter e from the string then remove every third character from the string then make every other character in the string uppercase,f998b83649442f02c524f0d565a4caeb,Default,0,SyntaxError,0,,,,,
33,remove all instances of the letter e from the string then remove every third character from the string then make every other character in the string uppercase,f998b83649442f02c524f0d565a4caeb,Least-to-Most,0,SyntaxError,0,,,,,
34,"remove all instances of the letter e from the string then remove every third character from the string then delete all excamation points, question marks, and periods from the string",74b8becdcf96ef78642ec0feaae6e3ea,Default,0,SyntaxError,0,,,,,
34,"remove all instances of the letter e from the string then remove every third character from the string then delete all excamation points, question marks, and periods from the string",74b8becdcf96ef78642ec0feaae6e3ea,Least-to-Most,0,SyntaxError,0,,,,,
35,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then remove the first and last two characters of the string",97cb373437405e14190db3ea7cdc210f,Default,0,SyntaxError,0,,,,,
35,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then remove the first and last two characters of the string",97cb373437405e14190db3ea7cdc210f,Least-to-Most,0,SyntaxError,0,,,,,
36,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then removes all vowels from the string",0cc20cf2ac904b29eaaf3fa280a51d4e,Default,0,SyntaxError,0,,,,,
36,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then removes all vowels from the string",0cc20cf2ac904b29eaaf3fa280a51d4e,Least-to-Most,0,SyntaxError,0,,,,,
37,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then remove every third character from the string",0f420c03a4f19150f36eacb60cee055b,Default,0,SyntaxError,0,,,,,
37,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then remove every third character from the string",0f420c03a4f19150f36eacb60cee055b,Least-to-Most,0,SyntaxError,0,,,,,
38,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then replace spaces with triple spaces",1b952726ebffa145a82bd514f42ed125,Default,0,SyntaxError,0,,,,,
38,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then replace spaces with triple spaces",1b952726ebffa145a82bd514f42ed125,Least-to-Most,0,SyntaxError,0,,,,,
39,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then reverse the order of words in the string",a5cf29774523b12f732167cd4f35e323,Default,0,SyntaxError,0,,,,,
39,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then reverse the order of words in the string",a5cf29774523b12f732167cd4f35e323,Least-to-Most,0,SyntaxError,0,,,,,
40,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then drop the first half of the string, as computed by number of words",b8d6c6af7d113deb8c90bf8e1a26cf74,Default,0,SyntaxError,0,,,,,
40,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then drop the first half of the string, as computed by number of words",b8d6c6af7d113deb8c90bf8e1a26cf74,Least-to-Most,0,SyntaxError,0,,,,,
41,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then add the word apples after every word in the string",62f1820dbbf1d06c4111f69dbd1743ce,Default,0,SyntaxError,0,,,,,
41,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then add the word apples after every word in the string",62f1820dbbf1d06c4111f69dbd1743ce,Least-to-Most,0,SyntaxError,0,,,,,
42,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then make every other character in the string uppercase",4f07cf41a07876ca63272b317688d772,Default,0,SyntaxError,0,,,,,
42,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then make every other character in the string uppercase",4f07cf41a07876ca63272b317688d772,Least-to-Most,0,SyntaxError,0,,,,,
43,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",5eec0ae26d7f621e3b14ce96f67fadfa,Default,0,SyntaxError,0,,,,,
43,"remove all instances of the letter e from the string then drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",5eec0ae26d7f621e3b14ce96f67fadfa,Least-to-Most,0,SyntaxError,0,,,,,
44,remove all instances of the letter e from the string then replace spaces with triple spaces then replace all spaces with exclamation points in the string,0b80a18f4e5a9d6b3cf84a4972b3c277,Default,0,SyntaxError,0,,,,,
44,remove all instances of the letter e from the string then replace spaces with triple spaces then replace all spaces with exclamation points in the string,0b80a18f4e5a9d6b3cf84a4972b3c277,Least-to-Most,0,SyntaxError,0,,,,,
45,remove all instances of the letter e from the string then replace spaces with triple spaces then remove the first and last two characters of the string,613ef1e24adac488670acaa494e72d62,Default,0,SyntaxError,0,,,,,
45,remove all instances of the letter e from the string then replace spaces with triple spaces then remove the first and last two characters of the string,613ef1e24adac488670acaa494e72d62,Least-to-Most,0,SyntaxError,0,,,,,
46,remove all instances of the letter e from the string then replace spaces with triple spaces then remove every third character from the string,60668c033e3d85c766c6861351d98e1b,Default,0,SyntaxError,0,,,,,
46,remove all instances of the letter e from the string then replace spaces with triple spaces then remove every third character from the string,60668c033e3d85c766c6861351d98e1b,Least-to-Most,0,SyntaxError,0,,,,,
47,"remove all instances of the letter e from the string then replace spaces with triple spaces then drop the last half of the string, as computed by characters",d74a1ce46358e3cdd73e15ca7baa6084,Default,0,SyntaxError,0,,,,,
47,"remove all instances of the letter e from the string then replace spaces with triple spaces then drop the last half of the string, as computed by characters",d74a1ce46358e3cdd73e15ca7baa6084,Least-to-Most,0,SyntaxError,0,,,,,
48,remove all instances of the letter e from the string then replace spaces with triple spaces then make every other character in the string uppercase,26e4145e65bc1c6a105218c9b8d5f13c,Default,0,SyntaxError,0,,,,,
48,remove all instances of the letter e from the string then replace spaces with triple spaces then make every other character in the string uppercase,26e4145e65bc1c6a105218c9b8d5f13c,Least-to-Most,0,SyntaxError,0,,,,,
49,"remove all instances of the letter e from the string then replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",916e041595d70f43bcb4686c3440e096,Default,0,SyntaxError,0,,,,,
49,"remove all instances of the letter e from the string then replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",916e041595d70f43bcb4686c3440e096,Least-to-Most,0,SyntaxError,0,,,,,
50,remove all instances of the letter e from the string then reverse the order of words in the string then replace all spaces with exclamation points in the string,1c89dd885325fb8ccfab09977dd43cec,Default,0,SyntaxError,0,,,,,
50,remove all instances of the letter e from the string then reverse the order of words in the string then replace all spaces with exclamation points in the string,1c89dd885325fb8ccfab09977dd43cec,Least-to-Most,0,SyntaxError,0,,,,,
51,remove all instances of the letter e from the string then reverse the order of words in the string then remove the first and last two characters of the string,3505bebcb56f984b00182e6af8cfdaaf,Default,0,SyntaxError,0,,,,,
51,remove all instances of the letter e from the string then reverse the order of words in the string then remove the first and last two characters of the string,3505bebcb56f984b00182e6af8cfdaaf,Least-to-Most,0,SyntaxError,0,,,,,
52,remove all instances of the letter e from the string then reverse the order of words in the string then remove every third character from the string,57cb69847a91a4e7d96480e624648a41,Default,0,SyntaxError,0,,,,,
52,remove all instances of the letter e from the string then reverse the order of words in the string then remove every third character from the string,57cb69847a91a4e7d96480e624648a41,Least-to-Most,0,SyntaxError,0,,,,,
53,"remove all instances of the letter e from the string then reverse the order of words in the string then drop the last half of the string, as computed by characters",4106be014b20af030daafc638996fae3,Default,0,SyntaxError,0,,,,,
53,"remove all instances of the letter e from the string then reverse the order of words in the string then drop the last half of the string, as computed by characters",4106be014b20af030daafc638996fae3,Least-to-Most,0,SyntaxError,0,,,,,
54,remove all instances of the letter e from the string then reverse the order of words in the string then replace spaces with triple spaces,f64b8a4521c0ff12c51f4b253135cce1,Default,0,SyntaxError,0,,,,,
54,remove all instances of the letter e from the string then reverse the order of words in the string then replace spaces with triple spaces,f64b8a4521c0ff12c51f4b253135cce1,Least-to-Most,0,SyntaxError,0,,,,,
55,"remove all instances of the letter e from the string then reverse the order of words in the string then drop the first half of the string, as computed by number of words",409f8142cf93becaa4f03c0b60a25e01,Default,0,SyntaxError,0,,,,,
55,"remove all instances of the letter e from the string then reverse the order of words in the string then drop the first half of the string, as computed by number of words",409f8142cf93becaa4f03c0b60a25e01,Least-to-Most,0,SyntaxError,0,,,,,
56,remove all instances of the letter e from the string then reverse the order of words in the string then add the word apples after every word in the string,21c63181849fca38b5da8081ddb145e8,Default,0,SyntaxError,0,,,,,
56,remove all instances of the letter e from the string then reverse the order of words in the string then add the word apples after every word in the string,21c63181849fca38b5da8081ddb145e8,Least-to-Most,0,SyntaxError,0,,,,,
57,remove all instances of the letter e from the string then reverse the order of words in the string then make every other character in the string uppercase,186cc19b356978fb2ef61841f61ce44a,Default,0,SyntaxError,0,,,,,
57,remove all instances of the letter e from the string then reverse the order of words in the string then make every other character in the string uppercase,186cc19b356978fb2ef61841f61ce44a,Least-to-Most,0,SyntaxError,0,,,,,
58,"remove all instances of the letter e from the string then reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",e11256afa861d76e8f71c98b3f948b8e,Default,0,SyntaxError,0,,,,,
58,"remove all instances of the letter e from the string then reverse the order of words in the string then delete all excamation points, question marks, and periods from the string",e11256afa861d76e8f71c98b3f948b8e,Least-to-Most,0,SyntaxError,0,,,,,
59,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then replace all spaces with exclamation points in the string",081ce15a609959e7b92699b148c0d8b1,Default,0,SyntaxError,0,,,,,
59,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then replace all spaces with exclamation points in the string",081ce15a609959e7b92699b148c0d8b1,Least-to-Most,0,SyntaxError,0,,,,,
60,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then remove the first and last two characters of the string",2e9f3af0e1cd2dbeefe7b6b41a66c35f,Default,0,SyntaxError,0,,,,,
60,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then remove the first and last two characters of the string",2e9f3af0e1cd2dbeefe7b6b41a66c35f,Least-to-Most,0,SyntaxError,0,,,,,
61,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then remove every third character from the string",9a3329dbd23dbab42ebef46278f69d6c,Default,0,SyntaxError,0,,,,,
61,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then remove every third character from the string",9a3329dbd23dbab42ebef46278f69d6c,Least-to-Most,0,SyntaxError,0,,,,,
62,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters",118463bd67307d3b0a8f93badcf87d64,Default,0,SyntaxError,0,,,,,
62,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then drop the last half of the string, as computed by characters",118463bd67307d3b0a8f93badcf87d64,Least-to-Most,0,SyntaxError,0,,,,,
63,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces",bf4aeab333c7b2adbbd17139e9ce7e7b,Default,0,SyntaxError,0,,,,,
63,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then replace spaces with triple spaces",bf4aeab333c7b2adbbd17139e9ce7e7b,Least-to-Most,0,SyntaxError,0,,,,,
64,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string",4a5135530f8f587fd15df12af8f27164,Default,0,SyntaxError,0,,,,,
64,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then reverse the order of words in the string",4a5135530f8f587fd15df12af8f27164,Least-to-Most,0,SyntaxError,0,,,,,
65,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then add the word apples after every word in the string",7b1206c2b0c036d953afbd673f833dda,Default,0,SyntaxError,0,,,,,
65,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then add the word apples after every word in the string",7b1206c2b0c036d953afbd673f833dda,Least-to-Most,0,SyntaxError,0,,,,,
66,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase",64daf1c4c884177448e748961a7b71c0,Default,0,SyntaxError,0,,,,,
66,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then make every other character in the string uppercase",64daf1c4c884177448e748961a7b71c0,Least-to-Most,0,SyntaxError,0,,,,,
67,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then delete all excamation points, question marks, and periods from the string",7341cc2874429e793d045cea3163b5a8,Default,0,SyntaxError,0,,,,,
67,"remove all instances of the letter e from the string then drop the first half of the string, as computed by number of words then delete all excamation points, question marks, and periods from the string",7341cc2874429e793d045cea3163b5a8,Least-to-Most,0,SyntaxError,0,,,,,
68,remove all instances of the letter e from the string then add the word apples after every word in the string then replace all spaces with exclamation points in the string,1ba7aacb4c8b2eeb668ba18c02b0697c,Default,0,SyntaxError,0,,,,,
68,remove all instances of the letter e from the string then add the word apples after every word in the string then replace all spaces with exclamation points in the string,1ba7aacb4c8b2eeb668ba18c02b0697c,Least-to-Most,0,SyntaxError,0,,,,,
69,remove all instances of the letter e from the string then add the word apples after every word in the string then remove the first and last two characters of the string,29460c6eff5af50792396f44e3556db9,Default,0,SyntaxError,0,,,,,
69,remove all instances of the letter e from the string then add the word apples after every word in the string then remove the first and last two characters of the string,29460c6eff5af50792396f44e3556db9,Least-to-Most,0,SyntaxError,0,,,,,
70,remove all instances of the letter e from the string then add the word apples after every word in the string then remove every third character from the string,4a4c5e205c9988a578a078beb0bb550c,Default,0,SyntaxError,0,,,,,
70,remove all instances of the letter e from the string then add the word apples after every word in the string then remove every third character from the string,4a4c5e205c9988a578a078beb0bb550c,Least-to-Most,0,SyntaxError,0,,,,,
71,"remove all instances of the letter e from the string then add the word apples after every word in the string then drop the last half of the string, as computed by characters",6550d07d1dfe84bc78f4a973cf46c157,Default,0,SyntaxError,0,,,,,
71,"remove all instances of the letter e from the string then add the word apples after every word in the string then drop the last half of the string, as computed by characters",6550d07d1dfe84bc78f4a973cf46c157,Least-to-Most,0,SyntaxError,0,,,,,
72,remove all instances of the letter e from the string then add the word apples after every word in the string then replace spaces with triple spaces,3aa7ee56aa18d60e844290048bd587db,Default,0,SyntaxError,0,,,,,
72,remove all instances of the letter e from the string then add the word apples after every word in the string then replace spaces with triple spaces,3aa7ee56aa18d60e844290048bd587db,Least-to-Most,0,SyntaxError,0,,,,,
73,remove all instances of the letter e from the string then add the word apples after every word in the string then reverse the order of words in the string,bc98e057ecdedf6003e808f076c1d814,Default,0,SyntaxError,0,,,,,
73,remove all instances of the letter e from the string then add the word apples after every word in the string then reverse the order of words in the string,bc98e057ecdedf6003e808f076c1d814,Least-to-Most,0,SyntaxError,0,,,,,
74,"remove all instances of the letter e from the string then add the word apples after every word in the string then drop the first half of the string, as computed by number of words",c7bdc40c8869884e5d1cf7c9c5f1838c,Default,0,SyntaxError,0,,,,,
74,"remove all instances of the letter e from the string then add the word apples after every word in the string then drop the first half of the string, as computed by number of words",c7bdc40c8869884e5d1cf7c9c5f1838c,Least-to-Most,0,SyntaxError,0,,,,,
75,remove all instances of the letter e from the string then add the word apples after every word in the string then make every other character in the string uppercase,36930912c1a327956d8036b6933ab34e,Default,0,SyntaxError,0,,,,,
75,remove all instances of the letter e from the string then add the word apples after every word in the string then make every other character in the string uppercase,36930912c1a327956d8036b6933ab34e,Least-to-Most,0,SyntaxError,0,,,,,
76,"remove all instances of the letter e from the string then add the word apples after every word in the string then delete all excamation points, question marks, and periods from the string",01abde2360ef7093e3337fe047c033bc,Default,0,SyntaxError,0,,,,,
76,"remove all instances of the letter e from the string then add the word apples after every word in the string then delete all excamation points, question marks, and periods from the string",01abde2360ef7093e3337fe047c033bc,Least-to-Most,0,SyntaxError,0,,,,,
77,remove all instances of the letter e from the string then make every other character in the string uppercase then removes all vowels from the string,724c052acef7792e82585d8138d94a0b,Default,0,SyntaxError,0,,,,,
77,remove all instances of the letter e from the string then make every other character in the string uppercase then removes all vowels from the string,724c052acef7792e82585d8138d94a0b,Least-to-Most,0,SyntaxError,0,,,,,
78,remove all instances of the letter e from the string then make every other character in the string uppercase then remove every third character from the string,92a6a06b1ff933c85e5f8d3245a4a1c3,Default,0,SyntaxError,0,,,,,
78,remove all instances of the letter e from the string then make every other character in the string uppercase then remove every third character from the string,92a6a06b1ff933c85e5f8d3245a4a1c3,Least-to-Most,0,SyntaxError,0,,,,,
79,remove all instances of the letter e from the string then make every other character in the string uppercase then reverse the order of words in the string,8665d7108c44c38c530e18c92120d17a,Default,0,SyntaxError,0,,,,,
79,remove all instances of the letter e from the string then make every other character in the string uppercase then reverse the order of words in the string,8665d7108c44c38c530e18c92120d17a,Least-to-Most,0,SyntaxError,0,,,,,
80,"remove all instances of the letter e from the string then make every other character in the string uppercase then drop the first half of the string, as computed by number of words",59ad9e8272e9e422f651938a790b7bd4,Default,0,SyntaxError,0,,,,,
80,"remove all instances of the letter e from the string then make every other character in the string uppercase then drop the first half of the string, as computed by number of words",59ad9e8272e9e422f651938a790b7bd4,Least-to-Most,0,SyntaxError,0,,,,,
81,remove all instances of the letter e from the string then make every other character in the string uppercase then add the word apples after every word in the string,51c8f96d0165181e03f8813f4d257326,Default,0,SyntaxError,0,,,,,
